NetVolume (m³),NetWeight (kg),OuterSurfaceArea (mm²),Area (mm²),Volume (m³),Area per tons (mm²),Net surface area (mm²),Volume (m³).1,Weight (kg),CenterOfGravityX (mm),CenterOfGravityZ (mm),CenterOfGravityY (mm),Height (mm),Length (mm),Width (mm)
0.0004324715339643,3.3935060230401595,220410.90549524405,228131.03205175413,0.0004324715339643,64107999.99999999,228000.00000000003,0.0,3.44,2239.85925715052,23913.43669633569,1619.026407253333,40.0,1422.0,40
0.0004556344880619,3.57850718059998,235071.49072777005,240502.4447356986,0.0004556344880619,64107999.99999999,241000.00000000003,0.0,3.67,1652.773095914023,20937.814319885223,2240.388917989574,40.0,1516.6,40
0.0004556344880619,3.57850718059998,235071.49072777005,240502.4447356986,0.0004556344880619,64107999.99999999,241000.00000000003,0.0,3.67,2814.218133246284,20937.814319885223,2226.6110820083377,40.0,1516.6,40
0.0004556344880619,3.57850718059998,235071.49072777005,240502.4447356986,0.0004556344880619,64107999.99999999,241000.00000000003,0.0,3.67,1652.773095914023,21907.814319878824,2240.388917989574,40.0,1516.6,40
0.0004556344880619,3.57850718059998,235071.49072777005,240502.4447356986,0.0004556344880619,64107999.99999999,241000.00000000003,0.0,3.67,2814.218133246284,21907.814319878824,2226.6110820083377,40.0,1516.6,40
0.0003647996459272,2.86367722021578,93299.9062833975,98431.9068224558,0.0003647996459272,32210000.000000004,98000.0,0.0,2.9,4640.222857750683,-2481.468214987957,-246.1703834839633,80.0,300.0,80
0.0003647996459272,2.86367722021578,93299.9062833975,98431.9068224558,0.0003647996459272,32210000.000000004,98000.0,0.0,2.9,4640.222857750683,-2481.468214987957,4713.170387681369,80.0,300.0,80
0.0003647996459272,2.86367722021578,93299.9062833975,98431.9068224558,0.0003647996459272,32210000.000000004,98000.0,0.0,2.9,4704.242408582276,-2382.268470675885,-164.29518498386446,80.0,300.0,80
0.0003647996459272,2.86367722021578,93299.9062833975,98431.9068224558,0.0003647996459272,32210000.000000004,98000.0,0.0,2.9,-83.94341762992438,-1489.4711149262048,-156.89064610479625,80.0,300.0,80
0.0003647996459272,2.86367722021578,93299.9062833975,98431.9068224558,0.0003647996459272,32210000.000000004,98000.0,0.0,2.9,-83.94341762992438,-1489.4711149262048,4623.890645549372,80.0,300.0,80
0.0003647996459272,2.86367722021578,93299.9062833975,98431.9068224558,0.0003647996459272,32210000.000000004,98000.0,0.0,2.9,-237.24241099462225,-2382.268470675885,4631.295187411534,80.0,300.0,80
0.0003647996459272,2.86367722021578,93299.9062833975,98431.9068224558,0.0003647996459272,32210000.000000004,98000.0,0.0,2.9,4550.943132529831,-1489.4711149262048,4623.890645549372,80.0,300.0,80
0.0003647996459272,2.86367722021578,93299.9062833975,98431.9068224558,0.0003647996459272,32210000.000000004,98000.0,0.0,2.9,-147.96267047844918,-1390.2713929856188,-75.01544742368057,80.0,300.0,80
0.0003647996459272,2.86367722021578,93299.9062833975,98431.9068224558,0.0003647996459272,32210000.000000004,98000.0,0.0,2.9,-173.22315663348937,-2481.468214987957,-246.1703834839633,80.0,300.0,80
0.0003647996459272,2.86367722021578,93299.9062833975,98431.9068224558,0.0003647996459272,32210000.000000004,98000.0,0.0,2.9,-237.24241099462225,-2382.268470675885,-164.29518498386446,80.0,300.0,80
0.0003647996459272,2.86367722021578,93299.9062833975,98431.9068224558,0.0003647996459272,32210000.000000004,98000.0,0.0,2.9,4550.943132529831,-1489.4711149262048,-156.89064610479625,80.0,300.0,80
0.0003647996459272,2.86367722021578,93299.9062833975,98431.9068224558,0.0003647996459272,32210000.000000004,98000.0,0.0,2.9,4614.962669578866,-1390.2713929856188,-75.01544742368057,80.0,300.0,80
0.0003647996459272,2.86367722021578,93299.9062833975,98431.9068224558,0.0003647996459272,32210000.000000004,98000.0,0.0,2.9,4614.962669578866,-1390.2713929856188,4542.0154497450585,80.0,300.0,80
0.0003647996459272,2.86367722021578,93299.9062833975,98431.9068224558,0.0003647996459272,32210000.000000004,98000.0,0.0,2.9,4704.242408582276,-2382.268470675885,4631.295187411534,80.0,300.0,80
0.0003647996459272,2.86367722021578,93299.9062833975,98431.9068224558,0.0003647996459272,32210000.000000004,98000.0,0.0,2.9,-173.22315663348937,-2481.468214987957,4713.170387681369,80.0,300.0,80
0.0003647996459272,2.86367722021578,93299.9062833975,98431.9068224558,0.0003647996459272,32210000.000000004,98000.0,0.0,2.9,-147.96267047844918,-1390.2713929856188,4542.0154497450585,80.0,300.0,80
0.0011511427180447,9.036470336658631,483433.6151809518,483433.6151809518,0.0011511427180447,53498000.00000001,483000.00000000006,0.001,9.04,602.456314860464,6424.564550862323,3084.906845903892,55.0,2192.7,55
0.0011511427180447,9.036470336658631,483433.6151809518,483433.6151809518,0.0011511427180447,53498000.00000001,483000.00000000006,0.001,9.04,1382.0931527470125,6424.564550862323,602.456314860464,55.0,2192.7,55
0.0011511427180447,9.036470336658631,483433.6151809518,483433.6151809518,0.0011511427180447,53498000.00000001,483000.00000000006,0.001,9.04,3084.906845903892,6424.564550862323,3864.543687574792,55.0,2192.7,55
0.0011511427180447,9.036470336658631,483433.6151809518,483433.6151809518,0.0011511427180447,53498000.00000001,483000.00000000006,0.001,9.04,3864.543687574792,6424.564550862323,1382.0931527470125,55.0,2192.7,55
0.0001720560905163,1.3506403105529798,87725.96788318844,91163.83711385413,0.0001720560905163,64107999.99999999,91000.0,0.0,1.37,4818.360127855,19388.52631376837,2205.296705999245,40.0,566.0000000000001,40
0.0001720560905163,1.3506403105529798,87725.96788318844,91163.83711385413,0.0001720560905163,64107999.99999999,91000.0,0.0,1.37,-351.43211932759255,19388.52631376837,2205.3828778602465,40.0,566.0000000000001,40
0.0001720560905163,1.3506403105529798,87725.96788318844,91163.83711385413,0.0001720560905163,64107999.99999999,91000.0,0.0,1.37,-351.3604086952884,23388.52631376557,2205.296705999245,40.0,566.0000000000001,40
0.0009784023027484,7.680458076567529,494889.5226342981,512642.6932986028,0.0009784023027484,63512000.0,513000.00000000006,0.001,7.79,3257.484705863031,1228.672640838867,3255.2445385377177,45.0,2844.2,45
0.0009784023027484,7.680458076567529,494889.5226342981,512642.6932986028,0.0009784023027484,63512000.0,513000.00000000006,0.001,7.79,1211.9795547701008,1228.672640838867,3257.7088032769434,45.0,2844.2,45
0.0009784023027484,7.680458076567529,494889.5226342981,512642.6932986028,0.0009784023027484,63512000.0,513000.00000000006,0.001,7.79,3255.0204411127675,1228.672640838867,1209.739385922414,45.0,2844.2,45
0.0009784023027484,7.680458076567529,494889.5226342981,512642.6932986028,0.0009784023027484,63512000.0,513000.00000000006,0.001,7.79,1209.5152907398851,1228.672640838867,1212.203649955742,45.0,2844.2,45
0.0002537552263856,1.99,89769.41272157329,89769.41272157329,0.0002537552263856,45065000.00000001,90000.0,0.0,1.99,1627.5073030568794,24314.54663015009,2828.419420916504,310.0,194.1,6
0.000134940813174,1.05928538341776,69514.96814490716,72087.52213773842,0.000134940813174,64887000.0,72000.00000000001,0.0,1.07,472.8515676300132,19670.53289010728,2599.409825609972,35.0,511.1,35
0.000134940813174,1.05928538341776,69514.96814490716,72087.52213773842,0.000134940813174,64887000.0,72000.00000000001,0.0,1.07,3994.148432158821,19670.53289010728,1868.5364399004293,35.0,511.1,35
0.000134940813174,1.05928538341776,69514.96814490716,72087.52213773842,0.000134940813174,64887000.0,72000.00000000001,0.0,1.07,3994.365737443162,19670.53289010728,2599.3102483389125,35.0,511.1,35
0.000134940813174,1.05928538341776,69514.96814490716,72087.52213773842,0.000134940813174,64887000.0,72000.00000000001,0.0,1.07,472.8515676300132,23670.532890106777,2599.409825609972,35.0,511.1,35
0.004099557719093,32.18152809567259,1040903.2889726298,1070665.1560148443,0.004099557719093,32053000.0,1071000.0,0.004,32.47,-91.67432399733669,-1331.7801392030308,-91.67432399733669,100.0,2669.0,100
0.004099557719093,32.18152809567259,1040903.2889726298,1070665.1560148443,0.004099557719093,32053000.0,1071000.0,0.004,32.47,-91.67432399733669,-1331.7801392030308,4558.674324572444,100.0,2669.0,100
0.004099557719093,32.18152809567259,1040903.2889726298,1070665.1560148443,0.004099557719093,32053000.0,1071000.0,0.004,32.47,4558.674324572444,-1331.7801392030308,4558.674324572444,100.0,2669.0,100
0.004099557719093,32.18152809567259,1040903.2889726298,1070665.1560148443,0.004099557719093,32053000.0,1071000.0,0.004,32.47,4558.674324572444,-1331.7801392030308,-91.67432399733669,100.0,2669.0,100
0.0011511427180447,9.036470336658631,483433.6151809518,483433.6151809518,0.0011511427180447,53498000.00000001,483000.00000000006,0.001,9.04,564.2559300794193,6427.996106018194,1382.160329135173,55.0,2192.7,55
0.0011511427180447,9.036470336658631,483433.6151809518,483433.6151809518,0.0011511427180447,53498000.00000001,483000.00000000006,0.001,9.04,3084.8396694793983,6427.996106018194,564.2559300794193,55.0,2192.7,55
0.0011511427180447,9.036470336658631,483433.6151809518,483433.6151809518,0.0011511427180447,53498000.00000001,483000.00000000006,0.001,9.04,3902.74407357329,6427.996106018194,3084.8396694793983,55.0,2192.7,55
0.0011511427180447,9.036470336658631,483433.6151809518,483433.6151809518,0.0011511427180447,53498000.00000001,483000.00000000006,0.001,9.04,1382.160329135173,6427.996106018194,3902.74407357329,55.0,2192.7,55
0.0004324715339643,3.3935060230401595,220410.90549524405,228131.03205175413,0.0004324715339643,64107999.99999999,228000.00000000003,0.0,3.44,2227.167132161177,19913.43784842292,2847.973588352389,40.0,1422.0,40
0.0004324715339643,3.3935060230401595,220410.90549524405,228131.03205175413,0.0004324715339643,64107999.99999999,228000.00000000003,0.0,3.44,2239.85925715052,19913.43784842292,1619.026407253333,40.0,1422.0,40
0.0005408774244796,4.2458877821652,225000.00000000003,228637.5662317639,0.0005408774244796,51486000.0,229000.00000000003,0.001,4.37,2809.0445295561726,23414.56373209021,2230.671381529376,50.0,1160.0,50
0.0007057346979948,5.5400173792568195,359831.83893411,372047.3147340124,0.0007057346979948,64107999.99999999,372047.3147340124,0.001,5.609999999999999,2297.830246604943,13624.97833570883,3220.770997345704,40.0,2321.5,40
0.0007057346979948,5.5400173792568195,359831.83893411,372047.3147340124,0.0007057346979948,64107999.99999999,372047.3147340124,0.001,5.609999999999999,2297.7291428108,13627.845551316594,1215.3285519615265,40.0,2321.5,40
0.0007057346979948,5.5400173792568195,359831.83893411,372047.3147340124,0.0007057346979948,64107999.99999999,372047.3147340124,0.001,5.609999999999999,1215.3285519615265,13627.845551316594,2169.270554344928,40.0,2321.5,40
0.0007057346979948,5.5400173792568195,359831.83893411,372047.3147340124,0.0007057346979948,64107999.99999999,372047.3147340124,0.001,5.609999999999999,2169.169439818328,13624.97833570883,1246.2292444992954,40.0,2321.5,40
0.0007057346979948,5.5400173792568195,359831.83893411,372047.3147340124,0.0007057346979948,64107999.99999999,372047.3147340124,0.001,5.609999999999999,2169.270554344928,13627.845551316594,3251.671747510652,40.0,2321.5,40
0.0007057346979948,5.5400173792568195,359831.83893411,372047.3147340124,0.0007057346979948,64107999.99999999,372047.3147340124,0.001,5.609999999999999,3251.671747510652,13627.845551316594,2297.7291428108,40.0,2321.5,40
0.0007057346979948,5.5400173792568195,359831.83893411,372047.3147340124,0.0007057346979948,64107999.99999999,372047.3147340124,0.001,5.609999999999999,3220.770997345704,13624.97833570883,2169.169439818328,40.0,2321.5,40
0.0007057346979948,5.5400173792568195,359831.83893411,372047.3147340124,0.0007057346979948,64107999.99999999,372047.3147340124,0.001,5.609999999999999,1246.2292444992954,13624.97833570883,2297.830246604943,40.0,2321.5,40
0.0005594607421795,4.39176682610465,286384.40575443016,293393.3201660209,0.0005594607421795,63512000.0,293000.00000000006,0.001,4.5,2224.654713915679,18783.33385037796,1654.0025832368208,45.0,1645.9,45
7.5933328996e-05,0.5960766326194611,25866.1773490993,28011.27333193068,7.5933328996e-05,42953999.99999999,28011.27333193068,0.0,0.6,-113.10624799493856,19450.78886115481,1989.4392947411343,60.0,111.0,60
7.5933328996e-05,0.5960766326194611,25866.1773490993,28011.27333193068,7.5933328996e-05,42953999.99999999,28011.27333193068,0.0,0.6,-613.4196304175937,23450.78886115432,2098.243742556665,60.0,111.0,60
7.5933328996e-05,0.5960766326194611,25866.1773490993,28011.27333193068,7.5933328996e-05,42953999.99999999,28011.27333193068,0.0,0.6,5080.419630406192,19450.78886115481,2098.243742556665,60.0,111.0,60
7.5933328996e-05,0.5960766326194611,25866.1773490993,28011.27333193068,7.5933328996e-05,42953999.99999999,28011.27333193068,0.0,0.6,4580.106247978062,19450.78886115481,1989.4392947411343,60.0,111.0,60
7.5933328996e-05,0.5960766326194611,25866.1773490993,28011.27333193068,7.5933328996e-05,42953999.99999999,28011.27333193068,0.0,0.6,4580.106247978062,19450.80598070424,2477.5975292396506,60.0,111.0,60
7.5933328996e-05,0.5960766326194611,25866.1773490993,28011.27333193068,7.5933328996e-05,42953999.99999999,28011.27333193068,0.0,0.6,5080.419630406192,19450.80598070424,2368.7619771551813,60.0,111.0,60
7.5933328996e-05,0.5960766326194611,25866.1773490993,28011.27333193068,7.5933328996e-05,42953999.99999999,28011.27333193068,0.0,0.6,-113.10624799493856,19450.80598070424,2477.5975292396506,60.0,111.0,60
7.5933328996e-05,0.5960766326194611,25866.1773490993,28011.27333193068,7.5933328996e-05,42953999.99999999,28011.27333193068,0.0,0.6,-613.4196304175937,19450.78886115481,2098.243742556665,60.0,111.0,60
7.5933328996e-05,0.5960766326194611,25866.1773490993,28011.27333193068,7.5933328996e-05,42953999.99999999,28011.27333193068,0.0,0.6,-613.4196304175937,19450.80598070424,2368.7619771551813,60.0,111.0,60
7.5933328996e-05,0.5960766326194611,25866.1773490993,28011.27333193068,7.5933328996e-05,42953999.99999999,28011.27333193068,0.0,0.6,-113.10624799493856,23450.78886115432,1989.4392947411343,60.0,111.0,60
7.5933328996e-05,0.5960766326194611,25866.1773490993,28011.27333193068,7.5933328996e-05,42953999.99999999,28011.27333193068,0.0,0.6,-113.10624799493856,23450.80598067849,2477.5975292396506,60.0,111.0,60
7.5933328996e-05,0.5960766326194611,25866.1773490993,28011.27333193068,7.5933328996e-05,42953999.99999999,28011.27333193068,0.0,0.6,-613.4196304175937,23450.80598067849,2368.7619771551813,60.0,111.0,60
0.0005484166081973,4.30507037435077,277064.64874024305,286401.65010279376,0.0005484166081973,63531000.0,286000.00000000006,0.001,4.37,1090.5168214028258,23386.02129009668,2124.987398077504,50.0,1428.2,50
0.0005484166081973,4.30507037435077,277064.64874024305,286401.65010279376,0.0005484166081973,63531000.0,286000.00000000006,0.001,4.37,1090.5168214028258,19386.02129009668,2124.987398077504,50.0,1428.2,50
0.0005484166081973,4.30507037435077,277064.64874024305,286401.65010279376,0.0005484166081973,63531000.0,286000.00000000006,0.001,4.37,3356.973734520537,19386.02129009668,2142.235889170778,50.0,1428.2,50
0.0004730738442973,3.7136296772769906,164175.12873353087,164175.12873353087,0.0004730738442973,44209000.00000001,164000.0,0.0,3.71,1642.6385990019512,20369.86860907244,1637.1966789210633,310.0,360.0,6
0.0004730738442973,3.7136296772769906,164175.12873353087,164175.12873353087,0.0004730738442973,44209000.00000001,164000.0,0.0,3.71,2824.361400991559,20369.86860907244,2829.8033210789367,310.0,360.0,6
0.0002827153616739,2.2193155891392897,146794.53829441103,149374.54470187478,0.0002827153616739,64107999.99999999,149000.00000000003,0.0,2.29,2233.441722046017,25407.359252636365,1762.315985838186,40.0,947.1,40
0.0002827153616739,2.2193155891392897,146794.53829441103,149374.54470187478,0.0002827153616739,64107999.99999999,149000.00000000003,0.0,2.29,1762.315985838186,25407.359252636365,2233.519947961025,40.0,947.1,40
0.0002827153616739,2.2193155891392897,146794.53829441103,149374.54470187478,0.0002827153616739,64107999.99999999,149000.00000000003,0.0,2.29,2233.519947961025,25407.359252636365,2704.661781483484,40.0,947.1,40
0.0002827153616739,2.2193155891392897,146794.53829441103,149374.54470187478,0.0002827153616739,64107999.99999999,149000.00000000003,0.0,2.29,2704.661781483484,25407.359252636365,2233.441722046017,40.0,947.1,40
0.0011406724729394,8.954278912570999,479046.0838986152,479046.0838986152,0.0011406724729394,53498000.00000001,479046.0838986152,0.001,8.96,3092.2647991450854,5023.185340522729,4029.604988553859,55.0,2172.7,55
0.0011406724729394,8.954278912570999,479046.0838986152,479046.0838986152,0.0011406724729394,53498000.00000001,479046.0838986152,0.001,8.96,437.3980784874806,5023.185340522729,3092.2647991450854,55.0,2172.7,55
0.0011406724729394,8.954278912570999,479046.0838986152,479046.0838986152,0.0011406724729394,53498000.00000001,479046.0838986152,0.001,8.96,1374.7358784394896,5023.185340522729,437.3980784874806,55.0,2172.7,55
0.0011406724729394,8.954278912570999,479046.0838986152,479046.0838986152,0.0011406724729394,53498000.00000001,479046.0838986152,0.001,8.96,4029.604988553859,5023.185340522729,1374.7358784394896,55.0,2172.7,55
0.0009271685889862,7.2782734234709014,475379.10615839105,488559.76150782703,0.0009271685889862,64107999.99999999,489000.00000000006,0.001,7.42,670.530794106094,7229.53432153617,2233.37352568765,40.0,3067.0,40
0.0009271685889862,7.2782734234709014,475379.10615839105,488559.76150782703,0.0009271685889862,64107999.99999999,489000.00000000006,0.001,7.42,3796.46920879256,7229.53432153617,2233.6277641273978,40.0,3067.0,40
0.0009271685889862,7.2782734234709014,475379.10615839105,488559.76150782703,0.0009271685889862,64107999.99999999,489000.00000000006,0.001,7.42,2233.6277641273978,7229.53432153617,670.530794106094,40.0,3067.0,40
0.0009271685889862,7.2782734234709014,475379.10615839105,488559.76150782703,0.0009271685889862,64107999.99999999,489000.00000000006,0.001,7.42,2233.37352568765,7229.53432153617,3796.46920879256,40.0,3067.0,40
0.000191596131379,1.5040296313179098,100680.00384331902,102104.793242496,0.000191596131379,64887000.0,102000.0,0.0,1.55,2233.519947961025,26406.15254760259,2602.6304537084948,35.0,740.3,35
0.000191596131379,1.5040296313179098,100680.00384331902,102104.793242496,0.000191596131379,64887000.0,102000.0,0.0,1.55,1864.3278157443008,26406.15254760259,2233.519947961025,35.0,740.3,35
0.000191596131379,1.5040296313179098,100680.00384331902,102104.793242496,0.000191596131379,64887000.0,102000.0,0.0,1.55,2233.441722046017,26406.15254760259,1864.3278157443008,35.0,740.3,35
0.000191596131379,1.5040296313179098,100680.00384331902,102104.793242496,0.000191596131379,64887000.0,102000.0,0.0,1.55,2602.6304537084948,26406.15254760259,2233.441722046017,35.0,740.3,35
0.0005365613184001,4.212006349435809,273575.67432877206,283008.69389482285,0.0005365613184001,64107999.99999999,283008.69389482285,0.001,4.270000000000001,1560.8492848687129,17467.692901952698,2171.642847726332,40.0,1765.0000000000002,40
0.0005365613184001,4.212006349435809,273575.67432877206,283008.69389482285,0.0005365613184001,64107999.99999999,283008.69389482285,0.001,4.270000000000001,2295.3571522736684,17467.692901952698,1560.8492848687129,40.0,1765.0000000000002,40
0.0005365613184001,4.212006349435809,273575.67432877206,283008.69389482285,0.0005365613184001,64107999.99999999,283008.69389482285,0.001,4.270000000000001,2171.642847726332,17467.692901952698,2906.150715131287,40.0,1765.0000000000002,40
0.0005365613184001,4.212006349435809,273575.67432877206,283008.69389482285,0.0005365613184001,64107999.99999999,283008.69389482285,0.001,4.270000000000001,2906.150715131287,17467.692901952698,2295.3571522736684,40.0,1765.0000000000002,40
0.0005651860829681,4.4367107513067205,285878.9988673841,296424.90387858613,0.0005651860829681,63512000.0,296000.00000000006,0.001,4.5,1620.774738236738,18785.425213887724,2224.5614050122444,45.0,1643.0,45
0.0005651860829681,4.4367107513067205,285878.9988673841,296424.90387858613,0.0005651860829681,63512000.0,296000.00000000006,0.001,4.5,2846.2252617632616,18785.425213887724,2242.438594987755,45.0,1643.0,45
0.0004271057725888,3.3543650252054795,220410.90549524405,225473.90543554464,0.0004271057725888,64107999.99999999,225000.00000000003,0.0,3.44,2227.167132161177,23913.176482684285,1654.226744186045,40.0,1422.2,40
0.0001224377000784,0.961090357199454,65946.47259154869,65623.9382638323,0.0001224377000784,64887000.0,66000.0,0.0,1.02,2207.7586580699085,29013.20677235213,2108.6053177604667,35.0,484.9,35
0.0001224377000784,0.961090357199454,65946.47259154869,65623.9382638323,0.0001224377000784,64887000.0,66000.0,0.0,1.02,2108.6053177604667,29013.20677235213,2259.2432349644387,35.0,484.9,35
0.0001224377000784,0.961090357199454,65946.47259154869,65623.9382638323,0.0001224377000784,64887000.0,66000.0,0.0,1.02,2259.146336629087,29013.184233673845,2358.295260856029,35.0,484.9,35
0.0001224377000784,0.961090357199454,65946.47259154869,65623.9382638323,0.0001224377000784,64887000.0,66000.0,0.0,1.02,2358.3965734877333,29013.20677235213,2207.7586580699085,35.0,484.9,35
0.0003785377872832,2.97152163016891,195004.325271647,201267.73568055403,0.0003785377872832,64887000.0,201000.00000000003,0.0,3.02,2787.6392169155733,24927.93381522312,2289.730398470488,35.0,1433.9,35
7.93913841438e-05,0.6232223655357839,29226.984450611457,29226.984450611457,7.93913841438e-05,46897000.0,29000.0,0.0,0.62,175.53205910107448,1245.0629193387672,2236.210316278144,120.0,110.5,6
7.93913841438e-05,0.6232223655357839,29226.984450611457,29226.984450611457,7.93913841438e-05,46897000.0,29000.0,0.0,0.62,2231.013775051108,1245.0629193387672,175.75615154077357,120.0,110.5,6
7.93913841438e-05,0.6232223655357839,29226.984450611457,29226.984450611457,7.93913841438e-05,46897000.0,29000.0,0.0,0.62,2235.9862215506228,1245.0629193387672,4291.692036953862,120.0,110.5,6
7.93913841438e-05,0.6232223655357839,29226.984450611457,29226.984450611457,7.93913841438e-05,46897000.0,29000.0,0.0,0.62,4291.467937496072,1245.0629193387672,2231.237872217127,120.0,110.5,6
0.0011406724729394,8.954278912570999,479105.9204167469,479105.9204167469,0.0011406724729394,53498000.00000001,479046.0838986152,0.001,8.96,475.4631722620309,5019.845840136759,1374.599309831859,55.0,2173.0,55
0.0011406724729394,8.954278912570999,479105.9204167469,479105.9204167469,0.0011406724729394,53498000.00000001,479046.0838986152,0.001,8.96,3092.364572693027,5019.845840136759,475.4631722620309,55.0,2173.0,55
0.0011406724729394,8.954278912570999,479105.9204167469,479105.9204167469,0.0011406724729394,53498000.00000001,479046.0838986152,0.001,8.96,1374.599309831859,5019.845840136759,3991.528962132204,55.0,2173.0,55
0.0011406724729394,8.954278912570999,479105.9204167469,479105.9204167469,0.0011406724729394,53498000.00000001,479046.0838986152,0.001,8.96,3991.528962132204,5019.845840136759,3092.4006916291646,55.0,2173.0,55
0.000378465093126,2.97152163016891,194966.87676421602,201229.18574857165,0.000378465093126,64887000.0,201000.00000000003,0.0,3.0,2177.2258879251044,24927.93381522312,2785.8373984026657,35.0,1433.6,35
0.0006438601917641,5.05430250535085,328283.98189456214,339481.7851388139,0.0006438601917641,64107999.99999999,339000.0,0.001,5.119999999999999,1361.261331977661,14904.38240903691,2296.931437292789,40.0,2117.9,40
0.0006438601917641,5.05430250535085,328283.98189456214,339481.7851388139,0.0006438601917641,64107999.99999999,339000.0,0.001,5.119999999999999,2296.931437292789,14904.38240903691,3105.7386714402155,40.0,2117.9,40
0.0006438601917641,5.05430250535085,328283.98189456214,339481.7851388139,0.0006438601917641,64107999.99999999,339000.0,0.001,5.119999999999999,3105.7386714402155,14904.38240903691,2170.068559602013,40.0,2117.9,40
0.0006438601917641,5.05430250535085,328283.98189456214,339481.7851388139,0.0006438601917641,64107999.99999999,339000.0,0.001,5.119999999999999,2170.068559602013,14904.38240903691,1361.261331977661,40.0,2117.9,40
0.0013566093516454,10.649383410419999,549721.6916397762,567386.946773576,0.0013566093516454,50999000.00000001,567000.0000000001,0.001,10.78,4261.550631135198,1999.6573615897964,3257.02911259476,60.0,2359.3,60
0.0013566093516454,10.649383410419999,549721.6916397762,567386.946773576,0.0013566093516454,50999000.00000001,567000.0000000001,0.001,10.78,1209.9708886721678,1999.6573615897964,4261.550631135198,60.0,2359.3,60
0.0013566093516454,10.649383410419999,549721.6916397762,567386.946773576,0.0013566093516454,50999000.00000001,567000.0000000001,0.001,10.78,3257.02911259476,1999.6573615897964,205.44936408262248,60.0,2359.3,60
0.0013566093516454,10.649383410419999,549721.6916397762,567386.946773576,0.0013566093516454,50999000.00000001,567000.0000000001,0.001,10.78,205.44936408262248,1999.6573615897964,1209.9708886721678,60.0,2359.3,60
0.0003937903404324,3.09125417239343,202861.701563853,209356.21083535303,0.0003937903404324,64887000.0,208000.00000000003,0.0,3.13,2225.825807597655,18159.8377775746,2239.5637570153995,35.0,1491.7,35
0.0004271057725888,3.3527803148147193,220410.90549524405,225368.226447738,0.0004271057725888,64107999.99999999,225000.00000000003,0.0,3.44,2239.796550715785,19913.347240144027,2814.218133246284,40.0,1422.0,40
0.0004271057725888,3.3527803148147193,220410.90549524405,225368.226447738,0.0004271057725888,64107999.99999999,225000.00000000003,0.0,3.44,2227.201166894836,19913.347240144027,1652.773095914023,40.0,1422.0,40
0.0008112239884622,6.368108309445829,410328.40097704914,425165.6683812756,0.0008112239884622,63512000.0,425000.00000000006,0.001,6.46,527.8901473235891,19937.77208698247,2609.351496494942,45.0,2358.295260856029,45
0.0008112239884622,6.368108309445829,410328.40097704914,425165.6683812756,0.0008112239884622,63512000.0,425000.00000000006,0.001,6.46,527.9213683998184,19937.77208698247,1857.7477364824583,45.0,2358.295260856029,45
0.0008112239884622,6.368108309445829,410328.40097704914,425165.6683812756,0.0008112239884622,63512000.0,425000.00000000006,0.001,6.46,527.9213683998184,23937.772086383226,1857.7477364824583,45.0,2358.295260856029,45
0.0008112239884622,6.368108309445829,410328.40097704914,425165.6683812756,0.0008112239884622,63512000.0,425000.00000000006,0.001,6.46,3939.109852195558,19937.77208698247,2609.351496494942,45.0,2358.295260856029,45
0.0008112239884622,6.368108309445829,410328.40097704914,425165.6683812756,0.0008112239884622,63512000.0,425000.00000000006,0.001,6.46,527.8901473235891,23937.772086383226,2609.351496494942,45.0,2358.295260856029,45
0.0008112239884622,6.368108309445829,410328.40097704914,425165.6683812756,0.0008112239884622,63512000.0,425000.00000000006,0.001,6.46,3939.078631779,19937.77208698247,1857.7477364824583,45.0,2358.295260856029,45
0.0006518764957115,5.1172304913346105,270279.99466400006,273178.4425436633,0.0006518764957115,50999000.00000001,273000.00000000006,0.001,5.3,2233.441722046017,23417.18069370923,2809.234273614506,60.0,1160.0,60
0.0006518764957115,5.1172304913346105,270279.99466400006,273178.4425436633,0.0006518764957115,50999000.00000001,273000.00000000006,0.001,5.3,2233.441722046017,19417.18069370733,2809.234273614506,60.0,1160.0,60
0.0010315988328922,8.097299332161242,433298.91794344847,433298.91794344847,0.0010315988328922,53512000.0,433000.00000000006,0.001,8.1,2951.73863430759,8001.903960853782,3761.213612883482,55.0,1964.8,55
0.0010315988328922,8.097299332161242,433298.91794344847,433298.91794344847,0.0010315988328922,53512000.0,433000.00000000006,0.001,8.1,1515.2613656234098,8001.903960853782,705.7863870940839,55.0,1964.8,55
0.0010315988328922,8.097299332161242,433298.91794344847,433298.91794344847,0.0010315988328922,53512000.0,433000.00000000006,0.001,8.1,705.7863870940839,8001.903960853782,2951.73863430759,55.0,1964.8,55
0.0010315988328922,8.097299332161242,433298.91794344847,433298.91794344847,0.0010315988328922,53512000.0,433000.00000000006,0.001,8.1,3761.213612883482,8001.903960853782,1515.2613656234098,55.0,1964.8,55
0.0004651669964839,3.6527670991372396,242392.10471739408,246066.8849327196,0.0004651669964839,64107999.99999999,246000.00000000003,0.0,3.78,2240.388917989574,19416.245643701262,2238.395486035593,40.0,1563.8000000000002,40
0.0006368671987099,4.999407509873361,324718.47554031503,335801.2624789202,0.0006368671987099,64107999.99999999,336000.0,0.001,5.07,2992.580595672141,7227.180049232661,1474.392407358588,40.0,2095.0,40
